CITY,YEAR,TEMP_MEAN,PRCP_TOTAL,MAX_TEMP,MIN_TEMP,DEW_MEAN,WIND_SPEED
Delhi,2018,25.498021308980213,775.9699999999999,45.0,2.6111111111111125,17.311263318112633,1.5041362666666667
Delhi,2019,25.499692212988613,660.4,45.611111111111114,2.3888888888888875,17.88319482917821,1.9112243058823528
Delhi,2020,24.907710989678204,874.776,46.0,2.3888888888888875,18.254553734061933,1.6551002443835616
Delhi,2021,25.221914435210834,1427.2259999999999,43.5,1.1111111111111112,18.01330857319715,1.5377588566666667
Delhi,2022,25.441400304414003,875.7919999999999,45.611111111111114,4.222222222222223,17.674429223744294,1.5557350334246574
Delhi,2023,24.78131732840874,886.4599999999999,43.72222222222222,1.3888888888888888,18.22498465316145,1.3844637564738291
Delhi,2024,25.12952380952381,1072.896,46.77777777777778,3.277777777777777,18.001428571428573,1.214381808
Jodhpur,2000,27.412921348314608,317.49999999999994,48.5,4.777777777777779,11.239749608763693,1.2042189142857143
Jodhpur,2001,27.242512077294684,347.97999999999996,45.72222222222222,5.0,11.356009070294785,0.9971135176470588
Jodhpur,2002,27.941940532081375,135.128,46.388888888888886,5.0,10.623579545454545,1.1570580480000001
Jodhpur,2003,26.911920323685028,340.614,44.611111111111114,5.999999999999998,11.782196969696969,1.1920489372781065
Jodhpur,2004,27.50920724094881,223.51999999999998,45.5,5.0,11.456304619225968,1.1148715580736543
Jodhpur,2005,26.731404958677686,326.89799999999997,44.111111111111114,2.7777777777777777,11.560172360726378,1.0836100210526316
Jodhpur,2006,27.507173382173384,162.814,45.611111111111114,4.500000000000001,13.060286935286936,1.161545188764045
Jodhpur,2007,26.979925303454717,309.372,44.27777777777778,3.611111111111111,12.538389513108616,1.040770931830986
Jodhpur,2008,26.53030303030303,530.86,42.888888888888886,3.3888888888888897,12.331815421979357,1.0453216277777777
Jodhpur,2009,27.809811203961623,227.838,44.77777777777778,7.777777777777778,11.938392302917443,1.0634773971509972
Jodhpur,2010,27.473314606741575,501.39599999999996,46.388888888888886,5.38888888888889,12.795931142410016,0.8007306327683615
Jodhpur,2011,26.898199875853503,359.664,47.77777777777778,2.999999999999999,12.758014316837848,0.8087404558659218
Jodhpur,2012,26.384790528233154,412.74999999999994,44.0,4.500000000000001,11.752511415525115,0.8972467134246576
Jodhpur,2013,26.518417047184172,413.258,45.111111111111114,1.7777777777777795,13.457722832722833,0.7796023261707989
Jodhpur,2014,26.611264579496623,404.876,45.611111111111114,3.888888888888889,13.248699112335474,0.9215692655555555
Jodhpur,2015,26.88935185185185,336.804,44.77777777777778,5.999999999999998,14.279166666666667,0.9285857899441341
Jodhpur,2016,27.381126331811263,507.7459999999999,48.77777777777778,5.38888888888889,15.128767123287671,1.0428535157894736
Jodhpur,2017,26.87596183441059,566.674,45.0,4.2777777777777795,14.556171129578331,1.4914022754716982
Jodhpur,2018,27.372114496768237,249.17399999999998,45.111111111111114,4.61111111111111,11.906278855032319,0.6907230105263158
Jodhpur,2019,26.70984215413185,551.942,46.388888888888886,4.388888888888888,13.929783950617285,0.673112402247191
Jodhpur,2020,26.570319634703196,494.03,44.72222222222222,4.777777777777779,15.453881278538814,0.5887839846153846
Jodhpur,2021,27.09590316573557,235.712,42.5,5.999999999999998,15.117592592592592,0.6406256811111111
Jodhpur,2022,27.04781801299907,571.5,46.27777777777778,6.222222222222224,14.815281668222845,0.4979185642458101
Jodhpur,2023,26.4292364990689,613.41,44.388888888888886,4.777777777777779,15.773199023199023,0.756762886908078
Jodhpur,2024,27.426774912448266,573.278,47.611111111111114,7.000000000000001,14.872857142857143,1.1077092444444445
Mumbai,2000,27.589932473910373,835.1519999999999,40.5,13.11111111111111,20.166211293260474,2.276379464109589
Mumbai,2001,27.257229832572296,650.4939999999999,39.0,13.11111111111111,20.623966942148762,2.7519895977777775
Mumbai,2002,27.80799755799756,334.26399999999995,39.611111111111114,12.5,20.024181205999387,2.484070091460055
Mumbai,2003,27.486263736263737,747.5219999999999,39.0,12.0,20.15433789954338,2.6725718158904113
Mumbai,2004,27.00060716454159,735.3299999999999,41.0,12.0,19.23856209150327,2.403369613150685
Mumbai,2005,27.357077625570778,1221.74,39.0,11.500000000000002,19.06285240464345,2.523743546153846
Mumbai,2006,27.363247863247864,880.872,38.0,13.0,19.94779299847793,2.4570691101369864
Mumbai,2007,28.020243531202436,590.804,40.0,13.777777777777777,20.33943661971831,2.6157715605479455
Mumbai,2008,27.800976800976798,634.492,37.72222222222222,10.222222222222221,20.353174603174605,2.76408231147541
Mumbai,2009,28.35751453933272,1036.32,38.0,13.38888888888889,21.273972602739725,3.160862653846154
Mumbai,2010,28.161796042617958,1055.624,38.0,13.38888888888889,21.886910197869103,2.8636908961325966
Mumbai,2011,27.935768645357683,715.01,41.27777777777778,11.38888888888889,20.83926940639269,2.7966021501369864
Mumbai,2012,27.608227079538555,829.818,39.5,10.0,20.457264957264957,2.979277328961749
Mumbai,2013,27.632724505327246,815.848,40.5,10.388888888888891,20.810592185592185,3.115980260821918
Mumbai,2014,28.166666666666668,896.62,39.0,14.000000000000002,21.04490106544901,3.030117676033058
Mumbai,2015,28.65120906029997,652.2719999999999,41.0,11.38888888888889,21.267676767676768,3.0019153741046836
Mumbai,2016,28.24590163934426,691.134,38.0,12.611111111111112,20.843047965998785,3.174372485245902
Mumbai,2017,28.55296803652968,1506.474,40.0,11.88888888888889,21.214459665144595,3.1332899162534433
Mumbai,2018,28.753815628815627,598.424,42.0,12.388888888888888,20.937211449676823,3.2908783723756905
Mumbai,2019,28.265601217656016,817.1179999999999,41.0,12.388888888888888,21.5117199391172,3.281245711294766
Mumbai,2020,28.39951426836673,963.168,37.22222222222222,11.38888888888889,21.841378263509412,2.9066086
Mumbai,2021,28.56771314250539,1166.368,41.0,14.777777777777779,22.0492459218221,2.9480937080779945
Mumbai,2022,28.25946275946276,980.694,39.22222222222222,13.222222222222221,21.27869101978691,2.9993215846153847
Mumbai,2023,28.887210012210016,929.8939999999999,38.611111111111114,13.777777777777777,21.335616438356166,3.175561053846154
Mumbai,2024,28.437047529115517,855.9799999999999,38.0,13.722222222222223,20.844257178526842,2.935373989859155
